37.73
39.38
43.74
61.91
42.1
38.59
43.2
46.87
44.58
40.25
61.71
41.79
40.52
39.96
39.15
42.77
37.73
62.27
48.68
49.98
40.74
39.65
39.49
36.12
63.75
45.64
62.11
42.16
57.67
68.78
34.98
71.7
62.85
45.87
58.1
59.74
53.96
53.8
62.44
51.71
59.67
60.18
67.24
74.29
62.44
60.77
53.24
46.65
61.62
55.45
62.04
68.59
61.35
45.79
65.51
48.09
58.84
74.07
98.91
58.94
38.17
41.74
69.8
66.02
75.48
88.44
63.04
40.74
52.82
47.84
71.07
66.85
73.54
79.61
40.06
68.06
77.88
60.84
49.76
58.63
60.3
47.14
65.09
60.18
64.3
74.77
81.78
70.31
46.77
69.63
36.64
